"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9M3PJ7ME","bookSection","1996","Neugebauer, Johannes-Wolfgang","Der Übergang von der Urnenfelder- zur Hallstattkultur am Beispiel des Siedlungs- und Bestattungsplatzes von Franzhausen im Unteren Traisental, Niederösterreich","Die Osthallstattkultur. Akten des Internationalen Symposiums, Sopron, 10.-14. Mai 1994","","","","","","1996","2017-01-19 09:35:32","2017-01-19 09:35:32","","379-393","","","","","","Der Übergang von der Urnenfelder- zur Hallstattkultur am Beispiel des Siedlungs- und Bestattungsplatzes von Franzhausen im Unteren Traisental, Niederösterreich","Archaeolingua Main Series","7","","","Archaeolingua","Budapest","","","","","","","","","","","","","","Jerem, Erzsébet; Lippert, Andreas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9MGRU77H","journalArticle","1981","Schmotz, Karl","Ein Bestattungsplatz der Urnenfelderzeit von Natternberg, Stadt Deggendorf, Landkreis Deggendorf, Niederbayern","Das archäologische Jahr in Bayern","","","","","","1981","2017-01-19 09:35:31","2017-01-19 09:35:31","","90-91","","1981","","","","Ein Bestattungsplatz der Urnenfelderzeit von Natternberg, Stadt Deggendorf, Landkreis Deggendorf, Niederbayern","","","","","","","","","","","","","","","","","","Burial; Late Bronze Age; Urnfield","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9N5U9VZR","bookSection","1966","Kneußl, Werner; Kneußl, Reinelde","Die befestigte Siedlung Patsch - Europa-Brücke","Festschrift Leonard C. Franz zum 70. Geburtstag","","","","","","1966","2017-01-19 09:35:30","2017-01-19 09:35:30","","209-220","","","","","","Die befestigte Siedlung Patsch - Europa-Brücke","Innsbrucker Beiträge zur Kulturwissenschaft","11","","","","Innsbruck","","","","","","","","","","","","","","Menghin, Osmund; Ölberg, Hermann","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9N74MAXT","bookSection","2006","Gruber, Heinz","Das urnenfelderzeitliche Gräberfeld","Fundstelle Rannersdorf. Die archäologischen Grabungen auf der Trasse der S1","","","","","","2006","2017-01-19 09:35:29","2017-01-19 09:35:29","","32-45","","","","","","Das urnenfelderzeitliche Gräberfeld","","","","","Bundesdenkmalamt","Wien","","","","","","","","","","","","","","Sauer, Franz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9PA9WPN3","bookSection","1989","Lippert, Andreas; Tomedi, Gerhard","Das Projekt ""Siedlungskammer Salzachpongau""","Frühes Leben in den Alpen. Ausgrabungen und Forschungen des Instituts für Ur- und Frühgeschichte der Universität Innsbruck. Begleitheft zur Ausstellung","","","","","","1989","2017-01-19 09:35:30","2017-01-19 09:35:30","","27-37","","","","","","Das Projekt ""Siedlungskammer Salzachpongau""","","","","","","Innsbruck","","","","","","","","","","","","","","Lippert, Andreas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9QFEID7K","journalArticle","1995","Ernst, Ralf","Begegnung des urnenfelderzeitlichen Europa mit Ägypten","Hephaistos","","","","","","1995","2017-01-19 09:35:28","2017-01-19 09:35:28","","10-56","","","13","","","Begegnung des urnenfelderzeitlichen Europa mit Ägypten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9QI8AAD6","journalArticle","1969","Pittioni, Richard","Über die historische Bedeutung der Urnenfelderkultur Mitteleuropas","Anz. Österr. Akad. Wiss. phil.-hist. Kl.","","","","","","1969","2017-01-19 09:35:31","2017-01-19 09:35:31","","283-297","","","106","","","Über die historische Bedeutung der Urnenfelderkultur Mitteleuropas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RZNKZW6","journalArticle","1942","Kneidinger, Josef","Der Greiner Strudel als urgeschichtliche Fundstelle","Mitteilungen der Anthropologischen Gesellschaft in Wien","","","","","","1942","2017-01-19 09:35:29","2017-01-19 09:35:29","","278-290","","","72","","","Der Greiner Strudel als urgeschichtliche Fundstelle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9U9TZNRK","journalArticle","1965","Bándi, G.","Data to the Early and Middle Bronze Age of Northern Transdanubia and Southern Slovakia (Some Problems of the Tokod Group)","Alba Regia","","","","","","1965","2017-01-19 10:40:55","2017-01-19 10:40:55","","65-71","","4-5","","","","Data to the Early and Middle Bronze Age of Northern Transdanubia and Southern Slovakia (Some Problems of the Tokod Group)","","","","","","","","","","","","","","","","","","Bronze Age Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9UJ4WF96","book","1985","Erbach, M. zu","Die spätbronze- und urnenfelderzeitlichen Funde aus Linz und Oberösterreich, Tafel- und Textband","","","","","","","1985","2017-01-19 09:35:28","2017-01-19 09:35:28","","","","","","","","Die spätbronze- und urnenfelderzeitlichen Funde aus Linz und Oberösterreich, Tafel- und Textband","Linzer archäologische Forschungen","14-15","","","","Linz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VAU2RPB","book","2012","","Waffen für die Götter : Krieger, Trophäen, Heiligtümer. Publikation anlässlich der gleichnamigen Ausstellung vom 7. 12. 2012 - 31. 3. 2013 im Tiroler Landesmuseum Ferdinandeum","","","","","","","2012","2017-01-19 09:35:31","2017-01-19 09:35:31","","","","","","","","Waffen für die Götter : Krieger, Trophäen, Heiligtümer. Publikation anlässlich der gleichnamigen Ausstellung vom 7. 12. 2012 - 31. 3. 2013 im Tiroler Landesmuseum Ferdinandeum","","","","","Tiroler Landesmuseen-Betriebsges.m.b.H.","Innsbruck","","","","","","","","","","","","Katalog","","Sölder, Wolfgang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VG5UCMX","journalArticle","1962","Kerchler, Helga","Das Brandgräberfeld der jüngeren Urnenfelderzeit auf dem Leopoldsberg, Wien","Archaeologia Austriaca","","","","","","1962","2017-01-19 09:35:29","2017-01-19 09:35:29","","49-73","","","31","","","Das Brandgräberfeld der jüngeren Urnenfelderzeit auf dem Leopoldsberg, Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VUSUBQW","journalArticle","1997","Hänsel, Alix; Hänsel, Bernard","Herrscherinsignien der älteren Urnenfelderzeit. Ein Gefäßdepot aus dem Saalegebiet Mitteldeutschlands","Acta Praehistorica et Archaeologica","","","","","","1997","2017-01-19 09:35:29","2017-01-19 09:35:29","","39-68","","","29","","","Herrscherinsignien der älteren Urnenfelderzeit. Ein Gefäßdepot aus dem Saalegebiet Mitteldeutschlands","","","","","","","","","","","","","","","","","","Bronze Age Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9X6A7NCS","journalArticle","1960","Angeli, Wilhelm","Urnenfelderfunde aus Niederösterreich und Wien","Mitteilungen der Anthropologischen Gesellschaft in Wien","","","","","","1960","2017-01-19 09:35:28","2017-01-19 09:35:28","","115-117","","","90","","","Urnenfelderfunde aus Niederösterreich und Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9Z6IXD6V","bookSection","2002","Tomedi, Gerhard","Zur Emblematik der späten Bronzezeit un der frühen Eisenzeit im alpinen Raum","Kult der Vorzeit in den Alpen. Opfergaben, Opferplätze, Opferbrauchtum.","","","","","","2002","2017-01-19 09:35:32","2017-01-19 09:35:32","","1211-1235","","","","","","Zur Emblematik der späten Bronzezeit un der frühen Eisenzeit im alpinen Raum","Schriftenreihe der Arbeitsgemeinschaft Alpenländer","10","","","Athesia","Bozen","","","","","","","","","","","","","","Zemmer-Plank, Liselotte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2B729ZN","book","1972","Rau, Hermann Günter","Das urnenfelderzeitliche Gräberfeld von Aschaffenburg-Strietwald","","","","","","","1972","2017-01-19 09:35:31","2017-01-19 09:35:31","","","","","","","","Das urnenfelderzeitliche Gräberfeld von Aschaffenburg-Strietwald","Materialhefte zur bayerischen Vorgeschichte","26","","","Michael Lassleben","Kallmünz","","","","","","","","","","","","Late Bronze Age","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2CR85XD","book","1996","Lauermann, Ernst","Archäologische Forschungen Michelstetten 1994","","","","","","","1996","2017-01-19 09:35:30","2017-01-19 09:35:30","","","","","","","","Archäologische Forschungen Michelstetten 1994","Katalog des Niederösterreichischen Landesmuseums","N.F. 393","","","","Asparn a.d. Zaya","","","","","","","","","","","","","","","Amt der NÖ Landesregierung, Abteilung III/2 Kulturabteilung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2KI86ZX","journalArticle","1981","Fischer, Thomas","Ein Bronzetasse der Urnenfelderzeit von Sengkofen, Gemeinde Mintraching, Landkreis Regensburg, Oberpfalz","Das archäologische Jahr in Bayern","","","","","","1981","2017-01-19 09:35:28","2017-01-19 09:35:28","","92-93","","","1981","","","Ein Bronzetasse der Urnenfelderzeit von Sengkofen, Gemeinde Mintraching, Landkreis Regensburg, Oberpfalz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2TCHMAR","journalArticle","1987","Winkler, Eike-Meinrad; Grosschmidt, Karl","Symptome einer Hungerosteopathie an einem Skelett aus einer urnenfelderzeitlichen Siedlungsgrube in Mannersdorf am Leithagebirge, NÖ","Fundberichte aus Österreich","","","","","","1987","2017-01-19 09:35:32","2017-01-19 09:35:32","","95-102","","","26","","","Symptome einer Hungerosteopathie an einem Skelett aus einer urnenfelderzeitlichen Siedlungsgrube in Mannersdorf am Leithagebirge, NÖ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A3S2RZVQ","book","2011","Lippert, Andreas","Die zweischaligen ostalpinen Kammhelme und verwandte Helmformen der späten Bronze- und frühen Eisenzeit","","","","","","","2011","2017-01-19 09:35:30","2017-01-19 09:35:30","","","","","","","","Die zweischaligen ostalpinen Kammhelme und verwandte Helmformen der späten Bronze- und frühen Eisenzeit","Archäologie in Salzburg","6","","","Salzburg Museum","Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A3SQMGSQ","bookSection","1996","Teržan, Biba","Urnenfelderzeitliche Halsringe zwischen der nördlichen Adria und Südpolen","Problemy epoki brązu i wczesnej epoki żelaza w Europie srodkowej. Księga jubileuszowa poświęcona Markowi Gedlowi. Probleme der Bronze- und der frühen Eisenzeit in Mitteleuropa. Festschrift für Marek Gedl","","","","","","1996","2017-01-19 09:35:32","2017-01-19 09:35:32","","489-501","","","","","","Urnenfelderzeitliche Halsringe zwischen der nördlichen Adria und Südpolen","","","","","Uniwersytet Jagielloński. Instytut archeologii","Krakow","","","","","","","","","","","","","","Chochorowski, J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A47FIZS7","bookSection","1997","Gedl, Marek; Szybowicz, Barbara","Demographische Strukturen der Population der Urnenfelderzeit in Südpolen","Demographie der Bronzezeit. Paläodemographie - Möglichkeiten und Grenzen","","","","","","1997","2017-01-19 09:35:29","2017-01-19 09:35:29","","159-171","","","","","","Demographische Strukturen der Population der Urnenfelderzeit in Südpolen","Internationale Archäologie 36","","","","","","","","","","","","","","","","","","","Rittershofer, K.-F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4M4VX7A","bookSection","1987","Plesl, Evžen","Die Urnenfelderkulturen Mitteleuropas","Die Urnenfelderkulturen Mitteleuropas, Symposium Liblice 21. - 25. 10. 1985","","","","","","1987","2017-01-19 09:35:31","2017-01-19 09:35:31","","9-14","","","","","","Die Urnenfelderkulturen Mitteleuropas","","","","","Archäologisches Institut der Tschechoslowakischen Akademie der Wissenschaften","Praha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4SER3WJ","journalArticle","2012","Schumann, Robert","Zwei Siedlungsgruben der Urnenfelderzeit aus Kristein, SG Enns, Oberösterreich","Fundberichte aus Österreich","","","","","","2012","2017-01-19 09:35:31","2017-01-19 09:35:31","","43-50","","","51","","","Zwei Siedlungsgruben der Urnenfelderzeit aus Kristein, SG Enns, Oberösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6JEFQN2","bookSection","1998","Lochner, Michaela","Der Depotfund von Rassing","Zu Metall- und Keramikdepots der Bronzezeit aus dem Zentralraum Niederösterreichs","","","","","","1998","2017-01-19 09:35:30","2017-01-19 09:35:30","","22-28","","","","","","Der Depotfund von Rassing","Archäologie Österreichs","Sonderausgabe 9-10","","","Österreichische Gesellschaft für Ur- und Frühgeschichte","Wien","","","","","","","","","","","","","","Neugebauer, Johannes-Wolfgang","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A79TRI93","book","1980","Pittioni, Richard","Urzeit: von etwa 80000 bis 15 v. Chr. Geb. 2. Anmerkungen und Exkurse - mit einer Literaturübersicht über 25 Jahre Urgeschichtsforschung in Österreich 1954 - 1978","","","","","","","1980","2017-01-19 09:35:31","2017-01-19 09:35:31","","","","","","","","Urzeit: von etwa 80000 bis 15 v. Chr. Geb. 2. Anmerkungen und Exkurse - mit einer Literaturübersicht über 25 Jahre Urgeschichtsforschung in Österreich 1954 - 1978","","","","","Verlag der Österreichischen Akademie der Wissenschaften","Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
